-3.767935e+00,-4.575569e+00,-4.268116e+00,-1.855333e+01,6.668335e+00,4.834744e+00,2.197066e+01,-2.759917e+00,-1.283204e+01,6.318797e+00,1.254990e+01,-5.105542e+00,-9.989729e+00,0,0,-3.767935e+00,4.575569e+00,4.268116e+00,-3.192625e+01,1.536086e+00,1.101749e+00,1.013972e+01,-1.099726e+01,-1.045999e+01,9.321393e+00,7.200657e+00,-1.257961e+00,-5.483034e+00,0,0
-3.740259e+00,-4.793541e+00,-3.745468e+00,-1.829587e+01,6.183668e+00,4.626310e+00,2.219438e+01,-3.258200e+00,-1.267580e+01,6.636004e+00,1.196605e+01,-5.704099e+00,-1.010423e+01,0,0,-3.740259e+00,4.793541e+00,3.745468e+00,-3.217875e+01,2.003768e+00,1.342711e+00,9.899041e+00,-1.049225e+01,-1.059499e+01,8.652111e+00,7.844773e+00,-7.729475e-01,-5.394902e+00,0,0
-3.757041e+00,-4.747496e+00,-3.764988e+00,-1.853091e+01,6.134159e+00,4.671089e+00,2.162842e+01,-3.275621e+00,-1.271694e+01,7.090209e+00,1.209931e+01,-6.165331e+00,-1.034860e+01,0,0,-3.757041e+00,4.747496e+00,3.764988e+00,-3.229269e+01,1.958720e+00,1.355205e+00,9.948068e+00,-1.050671e+01,-1.057207e+01,8.858485e+00,7.829860e+00,-9.359929e-01,-5.525490e+00,0,0
-3.757041e+00,-4.747496e+00,-3.764988e+00,-1.849880e+01,5.887507e+00,4.667691e+00,2.162842e+01,-3.275621e+00,-1.271694e+01,8.064275e+00,1.212319e+01,-7.120210e+00,-1.141844e+01,0,0,-3.757041e+00,4.747496e+00,3.764988e+00,-3.213670e+01,1.844955e+00,1.349842e+00,9.948068e+00,-1.050671e+01,-1.057207e+01,8.873140e+00,7.830364e+00,-9.499324e-01,-5.373102e+00,0,0
-2.473929e+00,-4.806831e+00,-3.754804e+00,-1.818069e+01,6.696228e+00,3.976571e+00,2.152005e+01,-3.114781e+00,-1.395227e+01,1.863754e+00,1.201878e+01,-3.344765e+00,-8.634883e+00,0,0,-2.473929e+00,4.806831e+00,3.754804e+00,-3.168304e+01,2.879287e+00,1.962270e-01,9.821584e+00,-1.027674e+01,-1.226553e+01,-4.894558e-01,6.549622e+00,6.325031e+00,-1.265188e+00,0,0
-2.411348e+00,-4.250209e+00,-3.515587e+00,-1.816278e+01,6.314338e+00,3.833539e+00,2.100022e+01,-3.357642e+00,-1.402757e+01,1.596663e+00,1.118226e+01,-5.670133e+00,-1.266080e+01,0,0,-2.411348e+00,4.250209e+00,3.515587e+00,-3.089015e+01,2.891621e+00,-2.343536e-01,9.703295e+00,-9.855255e+00,-1.284367e+01,-1.535213e+00,5.928421e+00,5.783578e+00,-8.797053e+00,0,0
-1.905188e+00,-4.251581e+00,-3.549021e+00,-1.816319e+01,6.369085e+00,3.607720e+00,2.094090e+01,-3.471727e+00,-1.452436e+01,-2.010628e-01,1.166614e+01,-5.636097e+00,-1.464474e+01,0,0,-1.905188e+00,4.251581e+00,3.549021e+00,-3.067950e+01,2.893313e+00,-9.111847e-01,9.648129e+00,-1.000989e+01,-1.333585e+01,-4.971450e+00,5.873353e+00,7.841938e+00,-9.998730e+00,0,0
-1.953640e+00,-4.218998e+00,-3.534974e+00,-1.857994e+01,6.353039e+00,3.638790e+00,2.063851e+01,-3.411249e+00,-1.408365e+01,2.128056e-01,1.187153e+01,-7.828012e+00,-1.654518e+01,0,0,-1.953640e+00,4.218998e+00,3.534974e+00,-3.066183e+01,2.711083e+00,-1.232473e+00,9.727950e+00,-1.011452e+01,-1.332567e+01,-3.787611e+00,6.267785e+00,5.403905e+00,-1.397130e+01,0,0
-1.953640e+00,-4.218998e+00,-3.534974e+00,-1.853487e+01,6.432439e+00,3.677158e+00,2.014886e+01,-3.568390e+00,-1.394009e+01,-5.082148e-01,1.221061e+01,-8.566546e+00,-1.788687e+01,0,0,-1.953640e+00,4.218998e+00,3.534974e+00,-3.129399e+01,2.511572e+00,-9.008932e-01,8.989162e+00,-1.079023e+01,-1.274019e+01,-3.520777e+00,6.300379e+00,3.751931e+00,-1.610315e+01,0,0
-1.953640e+00,-4.218998e+00,-3.534974e+00,-1.921686e+01,6.496822e+00,4.038617e+00,2.002772e+01,-3.574215e+00,-1.353504e+01,2.342474e+00,1.267645e+01,-1.449594e+01,-2.577444e+01,0,0,-1.953640e+00,4.218998e+00,3.534974e+00,-3.196872e+01,2.640537e+00,-7.748715e-01,8.104684e+00,-1.079964e+01,-1.269938e+01,-3.262001e+00,6.621251e+00,-5.714622e-01,-2.457015e+01,0,0
