-9.272631e+00,-4.195268e-01,4.237541e-01,-2.566924e+01,2.246636e+00,8.193499e+00,1.794636e+01,-1.011760e+01,-6.418982e+00,-8.844498e+00,2.271266e+01,5.494897e+00,-1.743543e+02,0,0,-9.272631e+00,4.195268e-01,-4.237541e-01,-3.062017e+01,1.256014e+00,8.259019e+00,1.267926e+01,-1.011998e+01,-9.110710e+00,-6.737095e+00,2.242942e+01,1.289322e+01,-3.468933e+02,0,0
-9.272631e+00,-4.195268e-01,4.237541e-01,-2.559092e+01,2.286145e+00,8.190422e+00,1.794636e+01,-1.011760e+01,-6.418982e+00,-8.860597e+00,2.270868e+01,5.509452e+00,-1.748542e+02,0,0,-9.272631e+00,4.195268e-01,-4.237541e-01,-3.021653e+01,1.313877e+00,8.249965e+00,1.263729e+01,-1.008745e+01,-9.200298e+00,-6.636767e+00,2.266514e+01,1.337785e+01,-3.467247e+02,0,0
-8.784500e+00,-4.142402e-01,4.243281e-01,-2.722355e+01,-5.364299e-01,8.932603e+00,1.786102e+01,-1.026484e+01,-6.891864e+00,-9.969859e+00,2.299926e+01,6.716490e+00,-3.444418e+02,0,0,-8.784500e+00,4.142402e-01,-4.243281e-01,-3.218637e+01,-1.404764e+00,8.805787e+00,1.247483e+01,-9.686071e+00,-9.695606e+00,-7.030027e+00,2.277325e+01,1.406759e+01,-3.471033e+02,0,0
-8.784500e+00,-4.142402e-01,4.243281e-01,-2.737384e+01,-5.743806e-01,8.381970e+00,1.786102e+01,-1.026484e+01,-6.891864e+00,-1.022189e+01,2.288795e+01,6.944499e+00,-3.434747e+02,0,0,-8.784500e+00,4.142402e-01,-4.243281e-01,-3.197034e+01,-1.385440e+00,8.816193e+00,1.247483e+01,-9.686071e+00,-9.695606e+00,-7.555596e+00,2.292725e+01,1.449302e+01,-3.456895e+02,0,0
-8.784500e+00,-4.142402e-01,4.243281e-01,-2.746214e+01,-4.909649e-01,8.897215e+00,1.768709e+01,-9.747684e+00,-6.475730e+00,-1.012328e+01,2.293861e+01,6.855244e+00,-1.718906e+02,0,0,-8.784500e+00,4.142402e-01,-4.243281e-01,-3.204664e+01,-1.243760e+00,8.555648e+00,1.250261e+01,-9.707095e+00,-9.807647e+00,-7.034018e+00,2.286934e+01,1.406937e+01,-3.457788e+02,0,0
-8.663949e+00,-4.174862e-01,4.223969e-01,-2.749240e+01,-4.824477e-01,8.827594e+00,1.767132e+01,-9.781611e+00,-6.593112e+00,-1.023548e+01,2.290052e+01,7.011855e+00,-1.714362e+02,0,0,-8.663949e+00,4.174862e-01,-4.223969e-01,-3.211979e+01,-1.237806e+00,8.477514e+00,1.247842e+01,-9.735901e+00,-9.926414e+00,-7.575480e+00,2.288334e+01,1.458523e+01,-3.453861e+02,0,0
-8.663949e+00,-4.174862e-01,4.223969e-01,-2.755225e+01,-6.104823e-01,8.697799e+00,1.775363e+01,-1.031813e+01,-6.570901e+00,-1.021616e+01,2.288450e+01,6.994520e+00,-1.712108e+02,0,0,-8.663949e+00,4.174862e-01,-4.223969e-01,-3.203563e+01,-1.236921e+00,8.488090e+00,1.247842e+01,-9.735901e+00,-9.926414e+00,-7.546540e+00,2.284881e+01,1.456385e+01,-3.455657e+02,0,0
-8.663949e+00,-4.174862e-01,4.223969e-01,-2.746169e+01,-7.498537e-01,8.794188e+00,1.775363e+01,-1.031813e+01,-6.570901e+00,-1.025729e+01,2.279451e+01,7.032178e+00,-1.714623e+02,0,0,-8.663949e+00,4.174862e-01,-4.223969e-01,-3.215950e+01,-1.401599e+00,8.579300e+00,1.247842e+01,-9.735901e+00,-9.926414e+00,-7.322401e+00,2.288162e+01,1.437788e+01,-3.454894e+02,0,0
-8.663949e+00,-4.174862e-01,4.223969e-01,-2.760378e+01,-7.798332e-01,8.822941e+00,1.775363e+01,-1.031813e+01,-6.570901e+00,-1.049832e+01,2.268426e+01,7.250349e+00,-1.711030e+02,0,0,-8.663949e+00,4.174862e-01,-4.223969e-01,-3.229430e+01,-1.426806e+00,8.578119e+00,1.247842e+01,-9.735901e+00,-9.926414e+00,-7.279869e+00,2.284839e+01,1.434523e+01,-3.460739e+02,0,0
-8.663949e+00,-4.174862e-01,4.223969e-01,-2.755186e+01,-1.046323e+00,9.038160e+00,1.775363e+01,-1.031813e+01,-6.570901e+00,-1.022670e+01,2.278564e+01,6.998266e+00,-1.712738e+02,0,0,-8.663949e+00,4.174862e-01,-4.223969e-01,-3.236435e+01,-1.310360e+00,9.217072e+00,1.233083e+01,-9.737529e+00,-9.403634e+00,-7.238090e+00,2.293276e+01,1.430536e+01,-3.463223e+02,0,0
